id,vx_kms,vy_kms,vz_kms,status,end_time_s,total_eV,conv_eV,hall_eV,deltaK_eV,residual_eV
3525,-17.683323363689098,96.25398802778946,16.908461840206133,4,-332.48148836705883,-9891.15248054309,-9790.604010868115,-100.5484664613071,-9891.150396880412,-0.0020836626790696755
3526,9.966214964058759,59.240348608282865,1.438977497416556,4,-252.87892770046935,288.4367739927999,272.9210918880789,15.51568090650291,288.4366062528657,0.00016773993417018573
3527,-24.002528324940123,9.030663896055605,3.871755006015799,2,-306.471884277574,90.58982665017746,2.5346940596967342,88.0551322271988,90.58982538305362,1.2671238351913416e-6
3528,22.6477088775714,1.2459753607924082,-0.36112189559359925,4,-162.3737241671128,-1131.2971941092596,-498.03258945978547,-633.2646041183435,-1131.2971293822136,-6.472704603766033e-5
3529,3.6663974666144283,27.75194738955342,-21.26302707735964,4,-306.2984885031852,-3503.6113331747415,-3423.707783397024,-79.90356630874054,-3503.6095980852156,-0.0017350895259369281
3530,-0.004160334777488399,0.06309407329073448,0.006681619368120703,4,-237.37003426800575,-1453.4823274627422,-805.9919420145358,-647.4903857469312,-1453.4822101218435,-0.00011734089866877184
3531,49.91987653412277,-8.173416472672287,10.509704249116963,4,-112.53448122757347,-571.2797729425166,-96.85876909329444,-474.42100372637975,-571.2797255722511,-4.73702655199304e-5
3532,-13.540755875395005,-4.595597071163619,-6.146540351044606,4,-284.22186283112813,-1842.6694789173257,-1109.0273500182755,-733.6421260543223,-1842.6690717632864,-0.0004071540392942552
3533,6.5481307859381355,-91.95933620033848,-1.8105572201044922,4,-262.2619066242075,653.4943671461423,637.7779813138508,15.71638370190883,653.4935062576849,0.0008608884573959585
3534,-37.8275322469826,17.06264639867865,69.06295915564478,2,-160.78617110243067,21.156173162417737,-11.531715256923935,32.68788731585024,21.15584531960592,0.00032784281181719166
3535,-67.89196823877137,-21.44052329791944,64.42530630340559,2,-131.42130434363634,29.75381732124918,-106.94625884374383,136.7000782765646,29.742474850315933,0.011342470933247029
3536,3.1661801508121545,-18.51914385664299,26.689987586869382,4,-472.6818007119996,76.05127250494935,-1.8288923208773364,77.88016549089053,76.05126374809241,8.756856942682134e-6
3537,5.318859999054524,1.038001412141211,-46.49836940482497,4,-136.45132554626005,-9790.884360202634,-9572.978119612508,-217.9062980835247,-9790.88600178243,0.00164157979634183
3538,-85.41149715738678,17.989380872179247,11.991846780407647,2,-39.880196274852395,82.41863457504294,0.7814837407867254,81.63715073493756,82.41922303036519,-0.0005884553222443856
3539,33.65749071975072,-29.46683537290048,-18.49726555967737,4,-166.78732874523826,-24.332358020802765,-107.15108232683804,82.81872272518105,-24.332368167488582,1.0146685816891932e-5
3540,3.289273183955718,-16.113156740145183,0.886275666898077,4,-255.2651814697411,-971.9291899627905,-483.4240442086276,-488.5051462510062,-971.9291461912112,-4.377157927137887e-5
3541,10.560789090261315,-5.735076059279867,-5.980230268610668,4,-185.22458407702925,-1628.4454074850935,-974.5574617648326,-653.8879469044429,-1628.4451711997463,-0.0002362853472277493
3542,-8.322369902467011,-29.27166271046451,77.6909840751028,4,-401.0894102049346,-9632.395149541086,-9602.728935025812,-29.66617694192691,-9632.390547644389,-0.004601896696840413
3543,-49.566843022435926,-1.2315099990780078,-76.02787421583896,4,-127.69429611172075,-14983.267318850361,-15866.110307438568,882.8429947815877,-14983.276692658705,0.009373808343298151
3544,29.8505019594755,-13.524293291873848,30.75346756638321,4,-154.45396022778428,-40.513968763187854,105.98322676551143,-146.4971956035946,-40.51398917836599,2.041517813466953e-5
3545,42.042158547295806,-6.3902193974461285,4.046326360223491,4,-124.72297005632055,-775.4329044939781,-217.10245123801272,-558.3304530924747,-775.4328326019122,-7.189206587554509e-5
3546,-32.59614463994944,-1.2776423889110382,-26.446455103023403,4,-213.630708305171,-4230.869048694351,-3303.105874169851,-927.7631825085749,-4230.866359162644,-0.002689531706892012
3547,20.551657062602875,-61.762454169032985,65.70099961301666,4,-177.92938879527586,-37.56808093621647,-153.35675307269895,115.78867103952535,-37.5685355702297,0.00045463401323075914
3548,-0.8503938085578124,0.9640683803626738,4.888820039649521,4,-274.67203587040734,-1097.6484652880692,-528.6726482741573,-568.975817432863,-1097.6483925830062,-7.270506307577307e-5
3549,44.2512577892375,10.343059063549061,-11.767827954956296,4,-116.19047948129266,-1114.7370841363575,-478.6126585397397,-636.1244237044903,-1114.7369832728084,-0.00010086354905070039
