id,vx_kms,vy_kms,vz_kms,status,end_time_s,total_eV,conv_eV,hall_eV,deltaK_eV,residual_eV
23,-12.216437016282644,0.0,-179.68165573104352,4,-26.99906306937699,-10991.426855204238,-10969.3819871683,-22.044876201558825,-10991.428275925527,0.001420721289832727
24,-32.258057945944955,0.0,-61.11491394030636,4,-40.44140490914622,-10293.091408592582,-10271.236481468015,-21.854874106912643,-10293.109074371263,0.017665778681475786
25,153.14333620387023,0.0,15.313751394832945,4,-37.77368540308209,-11981.476460031141,-11966.786233744895,-14.690206907452492,-11981.484065607607,0.007605576465721242
26,57.961702704772826,0.0,30.515785042499285,4,-47.822476582857355,-11093.762134238745,-11082.913645749071,-10.848502447687776,-11093.781850364801,0.019716126056664507
27,30.02029535239765,0.0,56.68813516133983,4,-53.949835065979784,-10377.476510906587,-10355.417609150198,-22.058886185244003,-10377.471616286097,-0.004894620489722001
28,10.497851828927535,0.0,6.556611726648498,4,-48.737657013301494,-10396.701161272253,-10375.155408330329,-21.54572444014795,-10396.704461385294,0.003300113041404984
29,20.363901564582545,0.0,-1.111931695178564,4,-46.94181051909116,-10599.326363660079,-10578.321612914384,-21.00477597909494,-10599.344366865205,0.01800320512666076
30,64.14728086534996,0.0,-104.30010655827908,4,-32.08399529658605,-11275.93186370275,-11247.117673197354,-28.814188248948327,-11275.857453968521,-0.07440973422853858
31,46.090872562440616,0.0,-193.15806022573113,4,-25.06472565959966,-11353.244171756252,-11321.641963539627,-31.602189075103887,-11353.244236662093,6.490584019047674e-5
32,63.66308693091833,0.0,87.70168372423682,4,-53.299226282395615,-11084.975050696527,-11060.44522495361,-24.52984718409815,-11084.985722802487,0.010672105960111367
33,-61.47077800473868,0.0,-63.8304372369043,4,-40.45961407579671,-9837.546483029759,-9817.760997478485,-19.785488969041555,-9837.542569803201,-0.003913226557415328
34,7.468799275253038,0.0,-52.527181564270734,4,-40.42252395161009,-10721.05221884789,-10699.312401298723,-21.73982754725802,-10721.05117000472,-0.0010488431707926793
35,-28.102339729074817,0.0,-41.12733786712989,4,-43.26807277235393,-10187.576140926894,-10166.245905605154,-21.33020226832151,-10187.576583187769,0.00044226087447896134
36,151.19767195048038,0.0,94.62860829640593,4,-45.21181485202462,-11809.395910903004,-11629.406720635052,-179.98919096066817,-11809.408020151905,0.012109248900742386
37,17.39175161175799,0.0,34.74668230631141,4,-52.28477243033414,-10309.99289492978,-10287.862110060549,-22.130734973124042,-10309.9830938939,-0.009801035879718256
38,-16.22874096762034,0.0,14.512844702251579,4,-51.683946935164904,-9776.377097412698,-9757.148509520475,-19.22857929568572,-9776.386839933992,0.009742521293446771
39,48.28850328837193,0.0,-106.58491762483717,4,-32.375366430565236,-11331.632804131043,-11305.770817771729,-25.861973441790287,-11331.689923104284,0.057118973241813364
40,-47.31028365102065,0.0,55.50437247080895,4,-60.71788496293414,-7992.238235704076,-7976.192518229742,-16.045740125180664,-7992.241698817654,0.0034631135777090094
41,-92.60999936057507,0.0,-79.00316891346547,4,-38.245574630649,-9461.631318786887,-9441.969133870904,-19.66215303197961,-9461.619860775178,-0.011458011709692073
42,-33.90894072646921,0.0,-28.92236172871731,4,-45.34136069134531,-9944.16509790618,-9924.365885199571,-19.79922331754454,-9944.179799848454,0.014701942274768953
43,-199.57786928532235,0.0,-11.255268424061297,4,-43.718024686052225,-5158.148930193204,-5139.394159974724,-18.754734933396968,-5158.147636602741,-0.0012935904633195605
44,18.249751361753972,0.0,-3.6898940588404976,4,-46.71575798806009,-10585.124783600364,-10564.277153817253,-20.847653061719118,-10585.1371015334,0.012317933036683826
45,-10.870798131544941,0.0,17.998877331445303,4,-51.91996495115625,-9860.199312295223,-9841.243495803184,-18.955821551788397,-9860.216103080847,0.016790785624834825
46,68.49402846477366,0.0,64.38264802608819,4,-50.368360162429305,-11164.25371889313,-11128.628211263811,-35.625541316005005,-11164.232402574695,-0.021316318434401182
47,-20.40449016033017,0.0,-20.22416209743398,4,-46.24221642637678,-10115.073229525467,-10094.420260923542,-20.65296364099786,-10115.067751910357,-0.005477615110066836
48,90.12037962716646,0.0,-9.048152390439983,4,-40.248413251637146,-11999.11445502748,-12029.608419232229,30.493970594424578,-11999.125177469821,0.01072244234092068
49,-4.738604674627743,0.0,-14.880250370445566,4,-46.370387232673664,-10333.185056964554,-10311.305779423768,-21.87922826760472,-10333.193420348342,0.00836338378758228
50,149.2578895118399,0.0,-30.04608117968888,4,-34.30625603484784,-11972.507280473037,-11970.159234684945,-2.3480317150486485,-11972.511817757548,0.004537284510661266
51,33.19432833429378,0.0,-96.20154213221421,4,-34.01593028576043,-11212.181169901918,-11201.206188479531,-10.97498362826499,-11212.162734836864,-0.018435065054291044
52,28.42001524218652,0.0,56.69293820427628,4,-54.1220983003243,-10347.32989470126,-10325.153973733124,-22.175889080136063,-10347.337809246941,0.00791454568025074
53,19.363237663179124,0.0,92.63279102849218,4,-59.161364954654545,-9785.454735709896,-9768.818020943438,-16.636714567939585,-9785.473740975736,0.01900526583995088
54,-11.099252740235928,0.0,106.84850022467403,4,-64.52984490368706,-8317.523207265729,-8314.058051491418,-3.465140533879753,-8317.542286309554,0.019079043824604014
55,-15.288217194685693,0.0,36.65541808436302,4,-55.25277066962296,-9483.053984044174,-9465.910960131121,-17.14300428246339,-9483.063159995141,0.009175950966891833
56,-13.763977314951145,0.0,-54.23479842500625,4,-40.95970127216113,-10477.21656015422,-10456.307567708101,-20.90899182119992,-10477.217329937235,0.0007697830151300877
57,-30.835052802743704,0.0,-141.36825742554336,4,-30.702860764035023,-10757.98964951022,-10736.37845244769,-21.611197243756962,-10758.00940035745,0.01975084723017062
58,5.478463633905871,0.0,87.92615127195164,4,-60.37857001859697,-9334.785137593279,-9322.499367377037,-12.285766513577766,-9334.774120187049,-0.01101740623016667
59,70.72108369310313,0.0,85.51390084307549,4,-52.316787121945865,-11109.44258620995,-11054.664438564145,-54.778179959071885,-11109.416562321829,-0.026023888121926575
60,-26.2034736288679,0.0,3.9968919983369022,4,-50.465502814277194,-9680.092388151861,-9660.455256248677,-19.63711296521274,-9680.090366289547,-0.0020218623139953706
61,134.37491298084416,0.0,56.746583395427756,4,-42.838281025509936,-12006.811548469745,-11976.267560397668,-30.543989303876877,-12006.821077781913,0.009529312168524484
62,7.9770255530327905,0.0,-19.991016625538375,4,-44.97447307577835,-10543.443164780898,-10522.85913487113,-20.584048164221276,-10543.446979789944,0.003815009045865736
63,-92.88278265595758,0.0,161.5132636925578,4,-82.96214724799812,-257.16447018154935,-301.9881037778401,44.82368947606836,-257.1515387425291,-0.012931439020235302
64,-27.394264794093324,0.0,97.36352111412704,4,-65.54373422061424,-7753.253597905645,-7743.244350281433,-10.009241858859145,-7753.249991400428,-0.0036065052163394284
65,78.31575233474652,0.0,-36.61423450639789,4,-38.264871252876894,-11577.297936008326,-11584.591632591024,7.29367868181282,-11577.392821591373,0.0948855830465618
66,81.74652773721719,0.0,54.967585835920715,4,-47.90541136793989,-11566.364427648943,-11582.995478155472,16.63102211159682,-11566.386259115701,0.021831466758158058
67,-7.7392740281825185,0.0,-58.37339713203774,4,-40.186945199320284,-10581.457999782078,-10560.903590526234,-20.55442631943956,-10581.47750954239,0.019509760311848368
68,-13.344388787744771,0.0,-153.08482278537002,4,-29.374759521043337,-10904.528455325684,-10881.754875922896,-22.773571337423153,-10904.553464427767,0.02500910208254936
69,-20.95094842889318,0.0,-101.80755268678307,4,-34.92442377743537,-10675.65604370598,-10654.699098679286,-20.956956194133102,-10675.671613262908,0.015569556928312522
70,-98.10110354013852,0.0,-67.41357810038076,4,-39.82082272338103,-9177.760629831735,-9157.960446021716,-19.800166277390453,-9177.769170983825,0.008541152090401738
71,58.18663358158129,0.0,137.8625049775329,4,-65.21165297145735,-11045.882023844064,-10792.210465084267,-253.67159550962282,-11045.877853892975,-0.004169951089352253
72,4.880256770582228,0.0,73.09730762394368,4,-58.75766540396006,-9533.769246754911,-9517.616142053568,-16.153074172874614,-9533.76366050084,-0.005586254072113661
73,-108.29140296956446,0.0,96.35417535776145,4,-71.77345475615446,-3234.6234594663497,-3223.349341847243,-11.27410370644868,-3234.626195740661,0.002736274311246234
74,195.19769008538788,0.0,4.744265809050155,4,-33.8535450384241,-11722.03934996893,-11692.160771069091,-29.878547268626523,-11722.035880683701,-0.0034692852295847842
75,-167.3021579058566,0.0,-97.11389323038065,4,-34.22385332247079,-8394.082792487328,-8374.596034667113,-19.486743233881914,-8394.092393014016,0.009600526687790989
