vx_kms,vy_kms,vz_kms,psd_s3_m6,status,total_eV,conv_eV,hall_eV,deltaK_eV,residual_eV
-170.0,0.0,-150.0,0.0,4,-9231.90996214316,-9212.23892993059,-19.671005653724244,-9231.962020661045,0.05205851788559812
-160.0,0.0,-150.0,0.0,4,-9367.436020534662,-9347.833381853641,-19.602609886359268,-9367.496459068378,0.060438533715569065
-150.0,0.0,-150.0,0.0,4,-9503.194875483032,-9483.57974425119,-19.615106854974034,-9503.266774308942,0.07189882591046626
-140.0,0.0,-150.0,0.0,4,-9638.525387415199,-9618.75483881573,-19.77053876363865,-9638.559772627208,0.034385212009510724
-130.0,0.0,-150.0,0.0,4,-9772.162529519988,-9752.065112501905,-20.09741738492506,-9772.218016217477,0.05548669748895918
-120.0,0.0,-150.0,0.0,4,-9902.345971328534,-9881.766080889647,-20.57989589719205,-9902.398118674046,0.052147345511912135
-110.0,0.0,-150.0,0.0,4,-10026.807531773084,-10005.677043545447,-21.130482907441905,-10026.81969893956,0.012167166476501734
-100.0,0.0,-150.0,0.0,4,-10143.2289673238,-10121.624474049075,-21.604461935806842,-10143.274719459308,0.04575213550924673
-90.0,0.0,-150.0,0.0,4,-10249.777619357925,-10227.899219275305,-21.878349967662864,-10249.821632827841,0.04401346991653554
-80.0,0.0,-150.0,0.0,4,-10346.600940030405,-10324.889211091098,-21.711686038031512,-10346.620398314442,0.01945828403768246
-70.0,0.0,-150.0,0.0,4,-10440.047837670461,-10418.896344659679,-21.151477808639864,-10440.065812049643,0.017974379181396216
-60.0,0.0,-150.0,0.0,4,-10535.507951268863,-10514.86436158455,-20.643601125639638,-10535.562892208442,0.054940939578955295
-50.0,0.0,-150.0,0.0,4,-10632.058870632767,-10611.418739538074,-20.640146090616895,-10632.118788785774,0.05991815300694725
-40.0,0.0,-150.0,0.0,4,-10720.44973551608,-10699.230079175495,-21.219660567908292,-10720.501221165312,0.05148564923183585
-30.0,0.0,-150.0,0.0,4,-10792.606577883835,-10770.679542404469,-21.927031320423275,-10792.655354450782,0.04877656694770849
-20.0,0.0,-150.0,0.0,4,-10853.87269526068,-10831.418414986354,-22.454272497241934,-10853.915941089903,0.04324582922345144
-10.0,0.0,-150.0,0.0,4,-10918.874464953755,-10896.04526975292,-22.829189839829073,-10918.911992083067,0.037527129312366014
0.0,0.0,-150.0,0.0,4,-11004.694534105764,-10983.455409425387,-21.239132606060608,-11004.751490681547,0.05695657578326063
10.0,0.0,-150.0,0.0,4,-11115.195619983206,-11097.809671730769,-17.385961827214143,-11115.280211362538,0.08459137933277816
20.0,0.0,-150.0,0.0,4,-11226.801801636295,-11214.087264235162,-12.714539823768122,-11226.860266266118,0.05846462982299272
30.0,0.0,-150.0,0.0,4,-11334.32349024073,-11320.317656361785,-14.005828306762702,-11334.259421934163,-0.06406830656669626
40.0,0.0,-150.0,0.0,4,-11356.015620959373,-11333.184279872226,-22.831326816709957,-11356.063864225,0.048243265626297216
50.0,0.0,-150.0,0.0,4,-11332.903328938253,-11300.480121475704,-32.42319589955847,-11332.587323151713,-0.3160057865406998
60.0,0.0,-150.0,0.0,4,-11288.19469199488,-11256.55883468747,-31.635843456508066,-11287.962431856551,-0.23226013832936587
70.0,0.0,-150.0,0.0,4,-11510.433298038686,-11498.281581288898,-12.151699643149549,-11510.857933990363,0.4246359516764642
80.0,0.0,-150.0,0.0,4,-11812.673672802033,-11817.851382052582,5.17771527300102,-11812.37104948903,-0.30262331300400547
90.0,0.0,-150.0,0.0,4,-12080.315110737518,-12098.812201969977,18.497082651922607,-12080.052308563536,-0.26280217398198147
100.0,0.0,-150.0,0.0,4,-12108.640931542906,-12124.493238208299,15.852288196912893,-12108.880611144556,0.23967960164918622
110.0,0.0,-150.0,0.0,4,-12140.991185519495,-12155.315797137671,14.324602366574876,-12141.085841928809,0.09465640931375674
120.0,0.0,-150.0,0.0,4,-12197.154083016776,-12209.530119763544,12.376045436179446,-12197.079673529635,-0.07440948714065598
130.0,0.0,-150.0,0.0,4,-12178.835928368317,-12187.926657709737,9.090740276909735,-12178.867919282846,0.031990914529160364
140.0,0.0,-150.0,0.0,4,-12153.072828508886,-12159.581458564911,6.508626317040882,-12153.436282631237,0.36345412235095864
150.0,0.0,-150.0,0.0,4,-12142.512102061573,-12146.463548887072,3.9514233664514324,-12142.18813410513,-0.3239679564430844
160.0,0.0,-150.0,0.0,4,-12099.436193162539,-12100.9346856829,1.4984631605457526,-12099.362425647407,-0.0737675151322037
170.0,0.0,-150.0,0.0,4,-12013.670956986158,-12014.19097737031,0.520014598429253,-12013.693202404475,0.02224541831674287
180.0,0.0,-150.0,0.0,4,-12014.257933462311,-12012.893893711707,-1.3640193307931958,-12014.351326013551,0.09339255123995827
190.0,0.0,-150.0,0.0,4,-12009.525770132615,-12006.035567136316,-3.4901635122407333,-12009.560845195938,0.03507506332243793
200.0,0.0,-150.0,0.0,4,-11921.16708352281,-11915.872455612436,-5.294592460592291,-11921.233437522644,0.06635399983315438
-200.0,20.0,-150.0,0.0,4,-8817.378585532682,-8797.282507877091,-20.096066929450362,-8817.525594439234,0.14700890655149124
-190.0,20.0,-150.0,0.0,4,-8951.831416014355,-8931.665550321397,-20.165846683615126,-8951.876325756364,0.04490974200962228
-180.0,20.0,-150.0,0.0,4,-9086.270834957735,-9066.096259764987,-20.174552677179705,-9086.297325268893,0.026490311158340774
-170.0,20.0,-150.0,0.0,4,-9220.698476514504,-9200.55849029144,-20.139971545777605,-9220.769200620069,0.07072410556429531
-160.0,20.0,-150.0,0.0,4,-9355.560892835985,-9335.463548338545,-20.097335857392157,-9355.580982195152,0.020089359166377108
-150.0,20.0,-150.0,0.0,4,-9490.55466959397,-9470.424161832012,-20.13049574310739,-9490.592740176871,0.038070582901127636
-140.0,20.0,-150.0,0.0,4,-9625.103271962675,-9604.803199257376,-20.30005634915955,-9625.174724454859,0.07145249218410754
-130.0,20.0,-150.0,0.0,4,-9758.072643622847,-9737.429580938324,-20.643044409194193,-9758.136638814774,0.06399519192746084
-120.0,20.0,-150.0,0.0,4,-9887.73570057146,-9866.596005278685,-21.13967752819363,-9887.84849091792,0.11279034646031505
-110.0,20.0,-150.0,0.0,4,-10012.281594359305,-9990.562113062804,-21.719458159810927,-10012.358219433629,0.07662507432360144
-100.0,20.0,-150.0,0.0,4,-10129.169798818468,-10106.915062593378,-22.25471434094247,-10129.221897887468,0.05209906900017813
-90.0,20.0,-150.0,0.0,4,-10236.407246160783,-10213.7801887877,-22.62704736343442,-10236.448332156791,0.041085996008405345
-80.0,20.0,-150.0,0.0,4,-10333.209377592231,-10310.611706457606,-22.59768126132275,-10333.240477055118,0.03109946288714127
-70.0,20.0,-150.0,0.0,4,-10425.138923368168,-10403.019378947884,-22.119566166195135,-10425.184759942736,0.04583657456896617
-60.0,20.0,-150.0,0.0,4,-10518.049594847778,-10496.428960054136,-21.620638486181228,-10518.105740621904,0.0561457741259801
-50.0,20.0,-150.0,0.0,4,-10612.558575380064,-10591.006047020488,-21.55252865862222,-10612.621562252512,0.06298687244816392
-40.0,20.0,-150.0,0.0,4,-10701.5112500574,-10679.40041231879,-22.110842328217267,-10701.557688203377,0.04643814597693563
-30.0,20.0,-150.0,0.0,4,-10775.50751042457,-10752.674996605967,-22.83251392983442,-10775.551959597893,0.044449173323300784
-20.0,20.0,-150.0,0.0,4,-10836.047433667954,-10812.91983240183,-23.127606814347896,-10836.08926624841,0.04183258045486582
-10.0,20.0,-150.0,0.0,4,-10895.713323857122,-10872.971214735093,-22.742141166586123,-10895.73965111708,0.026327259956815396
0.0,20.0,-150.0,0.0,4,-10971.906638668484,-10949.95098605221,-21.955642554751797,-10971.947547691214,0.040909022729465505
10.0,20.0,-150.0,0.0,4,-11055.721302821668,-11031.277410170445,-24.44385676951703,-11055.780805630035,0.059502808366232784
20.0,20.0,-150.0,0.0,4,-11111.23748602097,-11081.81707870023,-29.420374257586044,-11111.297384243775,0.059898222805713885
30.0,20.0,-150.0,0.0,4,-11136.517358876741,-11107.991179315126,-28.526117003181067,-11136.532407738077,0.015048861336254049
40.0,20.0,-150.0,0.0,4,-11152.727084820222,-11126.144913883856,-26.582167467696685,-11152.684257041117,-0.04282777910520963
50.0,20.0,-150.0,0.0,4,-11170.518777488327,-11142.328294655777,-28.190469426125556,-11170.57302076594,0.05424327761284076
60.0,20.0,-150.0,0.0,4,-11195.278442313576,-11166.416405373137,-28.862042786721823,-11195.168780262282,-0.10966205129443551
70.0,20.0,-150.0,0.0,4,-11244.94460745901,-11216.530126004911,-28.414505758654037,-11245.094635288588,0.15002782957708405
80.0,20.0,-150.0,0.0,4,-11328.986715341181,-11301.295312075095,-27.69141676940509,-11328.984438902768,-0.0022764384139009053
90.0,20.0,-150.0,0.0,4,-11417.449913334727,-11381.573756218893,-35.87615730776979,-11417.482080948392,0.03216761366456922
100.0,20.0,-150.0,0.0,4,-11515.061643936733,-11475.788949004564,-39.27271092579371,-11515.127455417496,0.06581148076293175
110.0,20.0,-150.0,0.0,4,-11609.921465923178,-11576.285834173937,-33.63564567438302,-11609.918684362829,-0.0027815603498311248
120.0,20.0,-150.0,0.0,4,-11684.23146044473,-11656.657703562507,-27.573736270689405,-11684.216717917829,-0.014742526900590747
130.0,20.0,-150.0,0.0,4,-11709.844629040574,-11685.944772159908,-23.899795829934536,-11709.835637860082,-0.008991180491648265
140.0,20.0,-150.0,0.0,4,-11734.308967075713,-11710.385837461316,-23.92311075117358,-11734.565717795747,0.25675072003468813
150.0,20.0,-150.0,0.0,4,-11748.361860904703,-11722.82337083144,-25.53854325085381,-11748.110394398687,-0.25146650601527654
160.0,20.0,-150.0,0.0,4,-11721.792682712996,-11696.26499790184,-25.527735073404056,-11722.001167262319,0.20848454932274763
170.0,20.0,-150.0,0.0,4,-11727.639644622694,-11704.460276167316,-23.179382190277025,-11727.750388642518,0.11074401982477866
180.0,20.0,-150.0,0.0,4,-11745.079697616347,-11722.682072699545,-22.397609757894536,-11745.245585869141,0.16588825279359298
190.0,20.0,-150.0,0.0,4,-11744.334367450281,-11722.494107866334,-21.84022975309357,-11744.435171617104,0.10080416682285431
200.0,20.0,-150.0,0.0,4,-11702.698881971237,-11681.765134518593,-20.933703703079306,-11702.71543531023,0.016553338993617217
-200.0,40.0,-150.0,0.0,4,-8790.201833645946,-8769.744553983399,-20.457260598709748,-8790.22167028363,0.019836637684420566
-190.0,40.0,-150.0,0.0,4,-8923.305136386127,-8902.764259652391,-20.54085160716511,-8923.366882117874,0.06174573174757825
-180.0,40.0,-150.0,0.0,4,-9056.41245300244,-9035.835123079423,-20.57730326708014,-9056.40914215565,-0.0033108467905549332
-170.0,40.0,-150.0,0.0,4,-9189.219778554152,-9168.659742534512,-20.560022863249984,-9189.225696261905,0.005917707752814749
-160.0,40.0,-150.0,0.0,4,-9321.92608550086,-9301.417167040607,-20.508923315934954,-9321.951534385447,0.02544888458760397
-150.0,40.0,-150.0,0.0,4,-9454.576261073224,-9434.097455565998,-20.478840017236376,-9454.577380045292,0.001118972068070434
-140.0,40.0,-150.0,0.0,4,-9587.16159894828,-9566.60891208805,-20.552737847744208,-9587.195549237775,0.033950289494896424
-130.0,40.0,-150.0,0.0,4,-9718.6472491352,-9697.855078346727,-20.79220568804792,-9718.658950405215,0.011701270015691989
-120.0,40.0,-150.0,0.0,4,-9847.333292230143,-9826.135214443559,-21.198078267094836,-9847.366901155412,0.033608925268708845
-110.0,40.0,-150.0,0.0,4,-9972.123739457867,-9950.409619122616,-21.714125674287924,-9972.159841929015,0.036102471147387405
-100.0,40.0,-150.0,0.0,4,-10090.63299506165,-10068.340007896237,-22.293015431547644,-10090.68763678123,0.05464171958010411
-90.0,40.0,-150.0,0.0,4,-10200.598605865398,-10177.807737753881,-22.790880673691227,-10200.671308022434,0.07270215703647409
-80.0,40.0,-150.0,0.0,4,-10300.492278533584,-10277.403760120165,-23.088515530591323,-10300.54805104482,0.05577251123577298
-70.0,40.0,-150.0,0.0,4,-10390.904949729387,-10367.98580672134,-22.919154807828335,-10390.934579194403,0.02962946501611441
-60.0,40.0,-150.0,0.0,4,-10478.177171110912,-10455.736428238512,-22.440781066315235,-10478.253997598036,0.07682648712398077
-50.0,40.0,-150.0,0.0,4,-10566.78965494243,-10544.732556666911,-22.057116634985146,-10566.831379598229,0.04172465579904383
-40.0,40.0,-150.0,0.0,4,-10655.556456725963,-10633.373047607463,-22.183407766829067,-10655.605103255884,0.04864652992182528
-30.0,40.0,-150.0,0.0,4,-10736.54398437981,-10713.767695426463,-22.77627220923466,-10736.579415787686,0.035431407875876175
-20.0,40.0,-150.0,0.0,4,-10804.009208316593,-10780.64171619465,-23.36751804029875,-10804.048619949512,0.03941163291892735
-10.0,40.0,-150.0,0.0,4,-10859.82229178459,-10836.306283439602,-23.516019862318878,-10859.861429215875,0.03913743128396163
0.0,40.0,-150.0,0.0,4,-10913.704130476526,-10890.552930088621,-23.151213572322668,-10913.75765482634,0.05352434981432452
10.0,40.0,-150.0,0.0,4,-10974.657700829433,-10951.485445355549,-23.17222567220314,-10974.664364796385,0.006663966951236944
20.0,40.0,-150.0,0.0,4,-11026.25198225143,-11002.075798681044,-24.176187258129115,-11026.32421473632,0.07223248489026446
30.0,40.0,-150.0,0.0,4,-11060.47742853006,-11035.956431457773,-24.5209640029883,-11060.472457781301,-0.004970748757841648
40.0,40.0,-150.0,0.0,4,-11082.357298501478,-11057.774680938586,-24.582649893470002,-11082.37088682034,0.013588318861366133
50.0,40.0,-150.0,0.0,4,-11101.053655291804,-11076.455649915695,-24.598021996596984,-11101.074249399673,0.02059410786932858
60.0,40.0,-150.0,0.0,4,-11126.938659894051,-11102.053452859498,-24.885182735180347,-11127.213532171414,0.2748722773631016
70.0,40.0,-150.0,0.0,4,-11165.283328354859,-11139.630117714165,-25.653182866706626,-11165.29466713346,0.011338778600475052
80.0,40.0,-150.0,0.0,4,-11214.114444232735,-11187.212353271352,-26.902101791376996,-11214.071913728634,-0.04253050410079595
90.0,40.0,-150.0,0.0,4,-11268.696271092178,-11240.568264697098,-28.127996733672962,-11268.578287066559,-0.11798402561908006
100.0,40.0,-150.0,0.0,4,-11323.964341901097,-11295.22585413226,-28.73849921070148,-11323.921565184324,-0.04277671677300532
110.0,40.0,-150.0,0.0,4,-11375.187623122707,-11344.654813530078,-30.532854885170995,-11375.229756176195,0.0421330534882145
120.0,40.0,-150.0,0.0,4,-11408.32875849995,-11375.578303337328,-32.75047080942226,-11408.390531034807,0.06177253485657275
130.0,40.0,-150.0,0.0,4,-11431.376837781063,-11397.531122020451,-33.84571350266455,-11431.563369525562,0.1865317444990069
140.0,40.0,-150.0,0.0,4,-11442.637929860783,-11408.34538536225,-34.29256043587576,-11442.973717318735,0.3357874579523923
150.0,40.0,-150.0,0.0,4,-11437.366857219287,-11402.299831387076,-35.06700838322055,-11437.090306437216,-0.27655078207135375
160.0,40.0,-150.0,0.0,4,-11451.66855055957,-11416.247481989569,-35.42106825722038,-11451.904577428053,0.23602686848244048
170.0,40.0,-150.0,0.0,4,-11462.237332597879,-11426.789421014595,-35.447930475767095,-11462.449403416083,0.21207081820466556
180.0,40.0,-150.0,0.0,4,-11465.393300270222,-11430.076490797834,-35.31683256126814,-11465.569795658266,0.17649538804471376
190.0,40.0,-150.0,0.0,4,-11440.896986869891,-11406.081871073031,-34.815155803540456,-11440.976653127595,0.0796662577031384
200.0,40.0,-150.0,0.0,4,-11429.315499178936,-11394.857445758793,-34.45807506732738,-11429.320902329944,0.005403151008067653
-200.0,60.0,-150.0,0.0,4,-8746.862763059793,-8726.347701178716,-20.515084412239045,-8746.737202246226,-0.12556081356706272
-190.0,60.0,-150.0,0.0,4,-8878.105062865308,-8857.501504050384,-20.603568994105746,-8878.188015475733,0.08295261042439961
-180.0,60.0,-150.0,0.0,4,-9009.400166541176,-8988.722871000524,-20.677287503261848,-9009.438037471922,0.03787093074606673
-170.0,60.0,-150.0,0.0,4,-9140.01050934717,-9119.31750869592,-20.692991665384305,-9139.98422622371,-0.026283123459506896
-160.0,60.0,-150.0,0.0,4,-9269.899335496651,-9249.2610333271,-20.638292687246675,-9269.945028081649,0.045692584997595986
-150.0,60.0,-150.0,0.0,4,-9399.818740039254,-9379.26669201898,-20.552028724512034,-9399.858195231507,0.0394551922527171
-140.0,60.0,-150.0,0.0,4,-9529.132727665845,-9508.630410274433,-20.502295230181915,-9529.168498579862,0.03577091401712096
-130.0,60.0,-150.0,0.0,4,-9657.58295726438,-9637.042500782813,-20.54043444500972,-9657.632748113703,0.049790849323471775
-120.0,60.0,-150.0,0.0,4,-9784.648522217423,-9763.910184236818,-20.73831007749532,-9784.671430425355,0.022908207931322977
-110.0,60.0,-150.0,0.0,4,-9908.32278005675,-9887.244284721317,-21.07844784322164,-9908.309946053156,-0.012834003593525267
-100.0,60.0,-150.0,0.0,4,-10028.016421716598,-10006.458453169422,-21.557928574891772,-10028.093476890886,0.07705517428803432
-90.0,60.0,-150.0,0.0,4,-10141.472309683497,-10119.380313833444,-22.091987064163057,-10141.496873407948,0.024563724451581948
-80.0,60.0,-150.0,0.0,4,-10247.236301802355,-10224.608785538132,-22.627516570692286,-10247.29628791857,0.05998611621544114
-70.0,60.0,-150.0,0.0,4,-10342.730340650087,-10319.732562345389,-22.997774167245314,-10342.764223667617,0.03388301752966072
-60.0,60.0,-150.0,0.0,4,-10428.36430617312,-10405.430516011547,-22.93379980909774,-10428.404662912324,0.040356739204071346
-50.0,60.0,-150.0,0.0,4,-10509.235010734232,-10486.679554640898,-22.55545370991193,-10509.253628644845,0.01861791061310214
-40.0,60.0,-150.0,0.0,4,-10588.759190181161,-10566.486395325706,-22.27279438487221,-10588.808122464552,0.04893228339096822
-30.0,60.0,-150.0,0.0,4,-10668.146379746877,-10645.79646853077,-22.349886893970016,-10668.184425029685,0.03804528280852537
-20.0,60.0,-150.0,0.0,4,-10742.53510013464,-10719.664470603619,-22.870596128042973,-10742.585272143766,0.05017200912516273
-10.0,60.0,-150.0,0.0,4,-10807.442655949386,-10784.088557463736,-23.35408203252056,-10807.54511174025,0.10245579086404177
0.0,60.0,-150.0,0.0,4,-10862.611622194338,-10838.88841749211,-23.723239545074946,-10862.613051122653,0.0014289283153630095
10.0,60.0,-150.0,0.0,4,-10909.36793331608,-10885.45220859174,-23.9157018112713,-10909.414214826018,0.046281509938125964
20.0,60.0,-150.0,0.0,4,-10951.47449718523,-10927.631644335464,-23.84283839449575,-10951.52539854232,0.05090135708996968
30.0,60.0,-150.0,0.0,4,-10991.817211715557,-10967.923205475161,-23.893961593679627,-10991.861644992998,0.04443327744047565
40.0,60.0,-150.0,0.0,4,-11028.128236822029,-11004.037382694878,-24.090855871163537,-11028.223661493252,0.09542467122264497
50.0,60.0,-150.0,0.0,4,-11059.687710557662,-11035.362353120072,-24.32537996647264,-11059.915574232968,0.22786367530534335
60.0,60.0,-150.0,0.0,4,-11090.314544972682,-11065.797173364948,-24.517335866427565,-11089.983866749864,-0.3306782228173688
70.0,60.0,-150.0,0.0,4,-11122.052253111447,-11097.15212615178,-24.900161413291357,-11121.966513682644,-0.08573942880320828
80.0,60.0,-150.0,0.0,4,-11158.618113511846,-11132.87804504257,-25.740028450863598,-11158.769004108424,0.15089059657839243
90.0,60.0,-150.0,0.0,4,-11193.87402302515,-11167.461187644216,-26.41282190131261,-11194.046170326837,0.1721473016878008
100.0,60.0,-150.0,0.0,4,-11223.341684096931,-11195.849183815413,-27.492541606171407,-11223.35894105593,0.01725695899949642
110.0,60.0,-150.0,0.0,4,-11247.316918304197,-11219.183907646682,-28.132998040574158,-11247.346385923382,0.029467619184288196
120.0,60.0,-150.0,0.0,4,-11267.355098323751,-11238.72470884745,-28.63039616904619,-11267.353225264475,-0.0018730592764768517
130.0,60.0,-150.0,0.0,4,-11281.774118581485,-11253.054738764746,-28.719402935473855,-11281.935756358478,0.1616377769933024
